id,regionLevel,regionLevel1,regionLevel2,regionLevel3,regionType,locationName,altLocationName,latitude,longitude,fips
927,3,US,Virginia,Richmond City,county,"Richmond City, Virginia, US",,-77.47966921,37.53255773,51760
928,3,US,Kansas,Comanche,county,"Comanche, Kansas, US",,-99.27113247,37.1911452,20033
929,3,US,Kansas,Thomas,county,"Thomas, Kansas, US",,-101.0553705,39.35107575,20193
930,3,US,Michigan,Out of MI,county,"Out of MI, Michigan, US",,0,0,
931,3,US,Pennsylvania,Centre,county,"Centre, Pennsylvania, US",,-77.82200624,40.92058903,42027
932,1,Andorra,,,country,Andorra,,1.5218,42.5063,
933,3,US,Tennessee,Shelby,county,"Shelby, Tennessee, US",,-89.89692423,35.1864775,47157
934,3,US,Indiana,Jay,county,"Jay, Indiana, US",,-85.00576229,40.43781032,18075
935,3,US,Michigan,Macomb,county,"Macomb, Michigan, US",,-82.92752801,42.69158356,26099
936,3,US,Texas,Morris,county,"Morris, Texas, US",,-94.73255695,33.11304005,48343
937,3,US,Kentucky,Butler,county,"Butler, Kentucky, US",,-86.68748787,37.20946153,21031
938,3,US,Virginia,Hopewell,county,"Hopewell, Virginia, US",,-77.29754684,37.29186313,51670
939,3,US,Virginia,Dickenson,county,"Dickenson, Virginia, US",,-82.35124171,37.12560977,51051
940,3,US,Illinois,Madison,county,"Madison, Illinois, US",,-89.90422563,38.83042506,17119
941,1,Tanzania,,,country,Tanzania,,34.8888,-6.369,
942,3,US,Illinois,McLean,county,"McLean, Illinois, US",,-88.84621113,40.48996987,17113
943,3,US,Louisiana,Bossier,county,"Bossier, Louisiana, US",,-93.60460152,32.67932307,22015
944,3,US,South Dakota,Douglas,county,"Douglas, South Dakota, US",,-98.36978007,43.38520741,46043
945,3,US,Virginia,Shenandoah,county,"Shenandoah, Virginia, US",,-78.56813762,38.85905135,51171
946,3,US,Wisconsin,Jackson,county,"Jackson, Wisconsin, US",,-90.80566792,44.31864893,55053
947,3,US,Nevada,Humboldt,county,"Humboldt, Nevada, US",,-118.1109427,41.40692186,32013
948,3,US,Colorado,Bent,county,"Bent, Colorado, US",,-103.0720195,37.95474293,8011
949,3,US,Iowa,Black Hawk,county,"Black Hawk, Iowa, US",,-92.30524729,42.4704581,19013
950,2,China,Tianjin,,province,"Tianjin, China",,117.323,39.3054,
951,3,US,Florida,Duval,county,"Duval, Florida, US",,-81.66976468,30.33225875,12031
952,3,US,Missouri,Lawrence,county,"Lawrence, Missouri, US",,-93.83293097,37.10626634,29109
953,3,US,Washington,King,county,"King, Washington, US",,-121.8346131,47.49137892,53033
954,3,US,Kansas,Montgomery,county,"Montgomery, Kansas, US",,-95.74329258,37.19236568,20125
955,3,US,Texas,Falls,county,"Falls, Texas, US",,-96.93630086,31.25350609,48145
956,3,US,Wyoming,Weston,county,"Weston, Wyoming, US",,-104.5674881,43.83961191,56045
957,3,US,Colorado,Ouray,county,"Ouray, Colorado, US",,-107.7675136,38.14717457,8091
958,3,US,Colorado,Gunnison,county,"Gunnison, Colorado, US",,-107.0320729,38.66611652,8051
959,3,US,Tennessee,Washington,county,"Washington, Tennessee, US",,-82.4945472,36.29472368,47179
960,3,US,Wisconsin,Columbia,county,"Columbia, Wisconsin, US",,-89.33589004,43.46492199,55021
961,3,US,Oklahoma,Washita,county,"Washita, Oklahoma, US",,-98.99180434,35.29071824,40149
962,3,US,Vermont,Rutland,county,"Rutland, Vermont, US",,-73.03741676,43.57723578,50021
963,3,US,Texas,Orange,county,"Orange, Texas, US",,-93.89412775,30.11879481,48361
964,3,US,Tennessee,Macon,county,"Macon, Tennessee, US",,-86.00778595,36.53157855,47111
965,3,US,North Carolina,Guilford,county,"Guilford, North Carolina, US",,-79.78824948,36.07959451,37081
966,3,US,Kentucky,Casey,county,"Casey, Kentucky, US",,-84.92726209,37.32533118,21045
967,3,US,North Dakota,Adams,county,"Adams, North Dakota, US",,-102.5285397,46.09686891,38001
968,3,US,Oklahoma,Wagoner,county,"Wagoner, Oklahoma, US",,-95.51911308,35.96024096,40145
969,3,US,Minnesota,Dakota,county,"Dakota, Minnesota, US",,-93.06299363,44.67172617,27037
970,3,US,Oklahoma,Pittsburg,county,"Pittsburg, Oklahoma, US",,-95.7513432,34.92065823,40121
971,3,US,Illinois,Union,county,"Union, Illinois, US",,-89.25548938,37.47119609,17181
972,3,US,Utah,Kane,county,"Kane, Utah, US",,-111.8861752,37.28507306,49025
973,3,US,Wisconsin,Milwaukee,county,"Milwaukee, Wisconsin, US",,-87.96733172,43.00486062,55079
974,3,US,Idaho,Madison,county,"Madison, Idaho, US",,-111.6538474,43.78141028,16065
975,3,US,Virginia,Greene,county,"Greene, Virginia, US",,-78.46525378,38.29545894,51079
976,3,US,Missouri,Polk,county,"Polk, Missouri, US",,-93.39828174,37.6162296,29167
977,3,US,Virginia,Gloucester,county,"Gloucester, Virginia, US",,-76.53524337,37.40809042,51073
978,2,China,Ningxia,,province,"Ningxia, China",,106.1655,37.2692,
979,3,US,Georgia,Jackson,county,"Jackson, Georgia, US",,-83.56814788,34.13794553,13157
980,3,US,Kentucky,Warren,county,"Warren, Kentucky, US",,-86.42672751,36.99903045,21227
981,3,US,Georgia,Clinch,county,"Clinch, Georgia, US",,-82.70432472,30.91395822,13065
982,3,US,Nebraska,Franklin,county,"Franklin, Nebraska, US",,-98.95299073,40.17636348,31061
983,3,US,Wisconsin,Washburn,county,"Washburn, Wisconsin, US",,-91.79050449,45.89838588,55129
984,3,US,Kentucky,Harrison,county,"Harrison, Kentucky, US",,-84.32869741,38.44188174,21097
985,3,US,Washington,Stevens,county,"Stevens, Washington, US",,-117.8542701,48.40035475,53065
986,1,Djibouti,,,country,Djibouti,,42.5903,11.8251,
987,3,US,Washington,Clallam,county,"Clallam, Washington, US",,-123.9226319,48.04754642,53009
988,3,US,Indiana,Brown,county,"Brown, Indiana, US",,-86.22868909,39.19605589,18013
989,3,US,Arkansas,Cleveland,county,"Cleveland, Arkansas, US",,-92.18537045,33.89723187,5025
990,3,US,California,Siskiyou,county,"Siskiyou, California, US",,-122.5407434,41.59198861,6093
991,3,US,Nevada,Storey,county,"Storey, Nevada, US",,-119.5250207,39.44875482,32029
992,3,US,New York,Erie,county,"Erie, New York, US",,-78.73063652,42.76249024,36029
993,3,US,Texas,Newton,county,"Newton, Texas, US",,-93.74408813,30.78548982,48351
994,3,US,Wisconsin,Marathon,county,"Marathon, Wisconsin, US",,-89.75863384,44.89792533,55073
995,3,US,Minnesota,Cass,county,"Cass, Minnesota, US",,-94.32603968,46.95043611,27021
996,1,Guatemala,,,country,Guatemala,,-90.2308,15.7835,
997,3,US,New Mexico,Colfax,county,"Colfax, New Mexico, US",,-104.6472674,36.60569702,35007
998,3,US,Minnesota,Douglas,county,"Douglas, Minnesota, US",,-95.45335469,45.93348491,27041
999,3,US,Washington,Columbia,county,"Columbia, Washington, US",,-117.9051983,46.29442881,53013
1000,3,US,Texas,Franklin,county,"Franklin, Texas, US",,-95.21917243,33.17653242,48159
1001,3,US,Arkansas,Lonoke,county,"Lonoke, Arkansas, US",,-91.88742357,34.75392199,5085
1002,3,US,Missouri,Washington,county,"Washington, Missouri, US",,-90.87948158,37.96130078,29221
1003,3,US,Pennsylvania,Mercer,county,"Mercer, Pennsylvania, US",,-80.25816981,41.30248872,42085
1004,3,US,Kentucky,Bracken,county,"Bracken, Kentucky, US",,-84.08532444,38.69158994,21023
1005,3,US,Washington,Cowlitz,county,"Cowlitz, Washington, US",,-122.6782231,46.19074721,53015
1006,3,US,Georgia,Upson,county,"Upson, Georgia, US",,-84.30024826,32.87920671,13293
1007,1,Uzbekistan,,,country,Uzbekistan,,64.5853,41.3775,
1008,3,US,Wisconsin,Green,county,"Green, Wisconsin, US",,-89.60243287,42.6794956,55045
1009,3,US,Georgia,Fayette,county,"Fayette, Georgia, US",,-84.49089434,33.41357794,13113
1010,3,US,Texas,San Saba,county,"San Saba, Texas, US",,-98.81758731,31.1577796,48411
1011,3,US,New York,Rensselaer,county,"Rensselaer, New York, US",,-73.51089874,42.71348136,36083
1012,3,US,Ohio,Ross,county,"Ross, Ohio, US",,-83.06000914,39.33705391,39141
1013,3,US,Michigan,Alger,county,"Alger, Michigan, US",,-86.60260122,46.41292944,26003
1014,3,US,Kansas,Graham,county,"Graham, Kansas, US",,-99.88332493,39.34987223,20065
1015,3,US,West Virginia,Lincoln,county,"Lincoln, West Virginia, US",,-82.07017953,38.172154,54043
1016,3,US,Indiana,Union,county,"Union, Indiana, US",,-84.92497066,39.62550777,18161
1017,3,US,Georgia,Grady,county,"Grady, Georgia, US",,-84.23418364,30.87454847,13131
1018,3,US,Oklahoma,McClain,county,"McClain, Oklahoma, US",,-97.44572302,35.01123903,40087
1019,3,US,South Dakota,McCook,county,"McCook, South Dakota, US",,-97.36863144,43.6742571,46087
1020,3,US,Oklahoma,Osage,county,"Osage, Oklahoma, US",,-96.39635704,36.62888819,40113
1021,3,US,Wyoming,Sublette,county,"Sublette, Wyoming, US",,-109.9130922,42.76558279,56035
1022,1,Brunei,,,country,Brunei,,114.7277,4.5353,
1023,3,US,Louisiana,Jefferson,county,"Jefferson, Louisiana, US",,-90.11115756,29.74075478,22051
1024,3,US,Nebraska,McPherson,county,"McPherson, Nebraska, US",,-101.0599362,41.56797682,31117
1025,3,US,West Virginia,Gilmer,county,"Gilmer, West Virginia, US",,-80.85952723,38.9251277,54021
1026,3,US,Minnesota,Waseca,county,"Waseca, Minnesota, US",,-93.58720034,44.02211116,27161
1027,3,US,Utah,Morgan,county,"Morgan, Utah, US",,-111.5727723,41.08830262,49029
1028,3,US,New Mexico,Curry,county,"Curry, New Mexico, US",,-103.3468876,34.57421077,35009
1029,3,US,Illinois,Knox,county,"Knox, Illinois, US",,-90.2133034,40.93148779,17095
1030,3,US,Mississippi,Monroe,county,"Monroe, Mississippi, US",,-88.4808438,33.89236763,28095
1031,3,US,Florida,Pinellas,county,"Pinellas, Florida, US",,-82.72239666,27.93130349,12103
1032,1,Libya,,,country,Libya,,17.228331,26.3351,
1033,3,US,New York,Ontario,county,"Ontario, New York, US",,-77.30874425,42.85145728,36069
1034,3,US,Mississippi,Jones,county,"Jones, Mississippi, US",,-89.168969,31.62257767,28067
1035,3,US,South Dakota,Hughes,county,"Hughes, South Dakota, US",,-99.99661148,44.39091534,46065
1036,3,US,Georgia,Echols,county,"Echols, Georgia, US",,-82.89687287,30.71101099,13101
1037,3,US,Illinois,Piatt,county,"Piatt, Illinois, US",,-88.59319339,40.01360584,17147
1038,3,US,Colorado,La Plata,county,"La Plata, Colorado, US",,-107.8429014,37.28632032,8067
1039,3,US,California,Santa Barbara,county,"Santa Barbara, California, US",,-120.0188492,34.65329488,6083
1040,1,United Kingdom,,,country,United Kingdom,,-3.436,55.3781,
1041,3,US,North Dakota,Billings,county,"Billings, North Dakota, US",,-103.3762965,47.02366884,38007
1042,2,US,Northern Mariana Islands,,state,"Northern Mariana Islands, US",,145.6739,15.0979,69000
1043,3,US,New Jersey,Gloucester,county,"Gloucester, New Jersey, US",,-75.13995546,39.71581067,34015
1044,3,US,North Dakota,Benson,county,"Benson, North Dakota, US",,-99.35916363,48.0683985,38005
1045,3,US,North Carolina,Scotland,county,"Scotland, North Carolina, US",,-79.4757978,34.8386299,37165
1046,3,US,Wisconsin,Lincoln,county,"Lincoln, Wisconsin, US",,-89.73411273,45.33737523,55069
1047,3,US,Iowa,Ida,county,"Ida, Iowa, US",,-95.51355387,42.38696136,19093
1048,3,US,Iowa,Clayton,county,"Clayton, Iowa, US",,-91.34133693,42.84443388,19043
1049,3,US,California,Amador,county,"Amador, California, US",,-120.65696,38.44583082,6005
1050,3,US,Michigan,Benzie,county,"Benzie, Michigan, US",,-86.01608482,44.63899297,26019
1051,3,US,Michigan,St. Joseph,county,"St. Joseph, Michigan, US",,-85.52797979,41.91441767,26149
1052,3,US,South Carolina,Allendale,county,"Allendale, South Carolina, US",,-81.35321066,32.98837386,45005
1053,3,US,Oklahoma,Beckham,county,"Beckham, Oklahoma, US",,-99.68128023,35.26862449,40009
1054,3,US,Louisiana,St. Helena,county,"St. Helena, Louisiana, US",,-90.71013176,30.82210324,22091
1055,3,US,Kentucky,Bullitt,county,"Bullitt, Kentucky, US",,-85.68955617,37.97162523,21029
1056,3,US,Georgia,Forsyth,county,"Forsyth, Georgia, US",,-84.1231513,34.22604035,13117
1057,1,Namibia,,,country,Namibia,,18.4904,-22.9576,
1058,3,US,Mississippi,Tunica,county,"Tunica, Mississippi, US",,-90.37481167,34.64967704,28143
1059,3,US,Kentucky,Wolfe,county,"Wolfe, Kentucky, US",,-83.49303612,37.73941626,21237
1060,3,US,Kentucky,Hickman,county,"Hickman, Kentucky, US",,-88.97875928,36.6794808,21105
1061,3,US,Maryland,Washington,county,"Washington, Maryland, US",,-77.82002295,39.60835778,24043
1062,3,US,Kentucky,Boyle,county,"Boyle, Kentucky, US",,-84.8633779,37.62680923,21021
1063,3,US,Texas,Dawson,county,"Dawson, Texas, US",,-101.9477242,32.74255572,48115
1064,3,US,Mississippi,Chickasaw,county,"Chickasaw, Mississippi, US",,-88.9481545,33.91983202,28017
1065,3,US,Louisiana,East Baton Rouge,county,"East Baton Rouge, Louisiana, US",,-91.09777565,30.53842039,22033
1066,3,US,Maryland,Prince George's,county,"Prince George's, Maryland, US",,-76.8496441,38.83070039,24033
1067,3,US,Texas,Parmer,county,"Parmer, Texas, US",,-102.7844668,34.52993409,48369
1068,3,US,Texas,Delta,county,"Delta, Texas, US",,-95.66921122,33.38570922,48119
1069,3,US,West Virginia,Fayette,county,"Fayette, West Virginia, US",,-81.08286634,38.02974928,54019
1070,3,US,Texas,Liberty,county,"Liberty, Texas, US",,-94.81205615,30.15152688,48291
1071,3,US,New Hampshire,Merrimack,county,"Merrimack, New Hampshire, US",,-71.6811573,43.29662971,33013
1072,3,US,Missouri,Phelps,county,"Phelps, Missouri, US",,-91.79351727,37.87736118,29161
1073,3,US,Virginia,Amelia,county,"Amelia, Virginia, US",,-77.98584649,37.34081025,51007
1074,3,US,Idaho,Cassia,county,"Cassia, Idaho, US",,-113.6012409,42.28347888,16031
1075,3,US,Wisconsin,Ashland,county,"Ashland, Wisconsin, US",,-90.67837132,46.31956891,55003
1076,3,US,Oregon,Union,county,"Union, Oregon, US",,-118.0068979,45.30915495,41061
1077,3,US,Texas,Archer,county,"Archer, Texas, US",,-98.68754589,33.61569967,48009
1078,3,US,West Virginia,Pendleton,county,"Pendleton, West Virginia, US",,-79.35084086,38.68314479,54071
1079,3,US,Iowa,Dallas,county,"Dallas, Iowa, US",,-94.04127625,41.68560356,19049
1080,3,US,Washington,Snohomish,county,"Snohomish, Washington, US",,-121.7170703,48.04615983,53061
1081,3,US,Montana,Musselshell,county,"Musselshell, Montana, US",,-108.39498,46.49684637,30065
1082,3,US,Tennessee,Tipton,county,"Tipton, Tennessee, US",,-89.73694895,35.501942,47167
1083,3,US,South Dakota,Corson,county,"Corson, South Dakota, US",,-101.1970473,45.70889983,46031
1084,3,US,Nebraska,Grant,county,"Grant, Nebraska, US",,-101.740701,41.91528587,31075
1085,2,China,Liaoning,,province,"Liaoning, China",,122.6085,41.2956,
1086,3,US,Pennsylvania,Fulton,county,"Fulton, Pennsylvania, US",,-78.11163677,39.92913544,42057
1087,3,US,Kentucky,Martin,county,"Martin, Kentucky, US",,-82.51247478,37.79990579,21159
1088,3,US,Kentucky,Caldwell,county,"Caldwell, Kentucky, US",,-87.86948214,37.14749129,21033
1089,3,US,Kansas,Brown,county,"Brown, Kansas, US",,-95.56421698,39.82652589,20013
1090,3,US,West Virginia,Pocahontas,county,"Pocahontas, West Virginia, US",,-80.00993811,38.32758728,54075
1091,3,US,Idaho,Payette,county,"Payette, Idaho, US",,-116.7647695,44.00545243,16075
1092,3,US,Tennessee,Roane,county,"Roane, Tennessee, US",,-84.52458689,35.84923189,47145
1093,3,US,North Carolina,Mecklenburg,county,"Mecklenburg, North Carolina, US",,-80.8317671,35.24469268,37119
1094,3,US,North Carolina,Lee,county,"Lee, North Carolina, US",,-79.17569362,35.47623147,37105
1095,1,Belize,,,country,Belize,,-59.5432,13.1939,
1096,3,US,Louisiana,Concordia,county,"Concordia, Louisiana, US",,-91.63814433,31.44817835,22029
1097,3,US,Alabama,Autauga,county,"Autauga, Alabama, US",,-86.64408227,32.53952745,1001
1098,3,US,Ohio,Clinton,county,"Clinton, Ohio, US",,-83.80852286,39.41485808,39027
1099,3,US,Indiana,Vanderburgh,county,"Vanderburgh, Indiana, US",,-87.58763124,38.02658833,18163
1100,3,US,North Carolina,Wayne,county,"Wayne, North Carolina, US",,-78.00027268,35.36438125,37191
1101,3,US,Ohio,Van Wert,county,"Van Wert, Ohio, US",,-84.591117,40.8554138,39161
1102,3,US,Minnesota,Jackson,county,"Jackson, Minnesota, US",,-95.15398258,43.67423373,27063
1103,3,US,Montana,Flathead,county,"Flathead, Montana, US",,-114.0520569,48.29575866,30029
1104,3,US,Tennessee,Sumner,county,"Sumner, Tennessee, US",,-86.45917204,36.46824103,47165
1105,3,US,Missouri,Dent,county,"Dent, Missouri, US",,-91.50790473,37.60663134,29065
1106,3,US,Nebraska,Nuckolls,county,"Nuckolls, Nebraska, US",,-98.04743961,40.17637905,31129
1107,3,US,Pennsylvania,Erie,county,"Erie, Pennsylvania, US",,-80.03301954,41.99253829,42049
1108,3,US,Iowa,Washington,county,"Washington, Iowa, US",,-91.71725711,41.33577126,19183
1109,3,US,Arizona,Navajo,county,"Navajo, Arizona, US",,-110.3218983,35.3997715,4017
1110,3,US,Kansas,Lane,county,"Lane, Kansas, US",,-100.4660754,38.48119447,20101
1111,3,US,Kansas,Stanton,county,"Stanton, Kansas, US",,-101.7843534,37.56304714,20187
1112,3,US,Tennessee,Morgan,county,"Morgan, Tennessee, US",,-84.64880098,36.13248031,47129
1113,3,US,Illinois,Peoria,county,"Peoria, Illinois, US",,-89.76078901,40.78702156,17143
1114,3,US,Pennsylvania,Lancaster,county,"Lancaster, Pennsylvania, US",,-76.24770128,40.03904563,42071
1115,3,US,North Dakota,McKenzie,county,"McKenzie, North Dakota, US",,-103.395905,47.7413337,38053
1116,3,US,Arkansas,Jefferson,county,"Jefferson, Arkansas, US",,-91.92619839,34.26767081,5069
1117,3,US,Ohio,Marion,county,"Marion, Ohio, US",,-83.15736305,40.58610662,39101
1118,3,US,Georgia,Ware,county,"Ware, Georgia, US",,-82.42224148,31.05449097,13299
1119,3,US,Nebraska,Phelps,county,"Phelps, Nebraska, US",,-99.41461667,40.51156033,31137
1120,2,France,Martinique,,province,"Martinique, France",,-61.0242,14.6415,
1121,3,US,Texas,Andrews,county,"Andrews, Texas, US",,-102.6376548,32.30468633,48003
1122,3,US,Vermont,Chittenden,county,"Chittenden, Vermont, US",,-73.08359212,44.46322849,50007
1123,3,US,Connecticut,Hartford,county,"Hartford, Connecticut, US",,-72.73103891,41.80283011,9003
1124,3,US,Texas,Leon,county,"Leon, Texas, US",,-95.9936328,31.29872538,48289
1125,3,US,Oregon,Douglas,county,"Douglas, Oregon, US",,-123.167291,43.27941273,41019
1126,3,US,Ohio,Brown,county,"Brown, Ohio, US",,-83.86788395,38.93416837,39015
1127,3,US,Oregon,Lane,county,"Lane, Oregon, US",,-122.847753,43.93727035,41039
1128,3,US,Kansas,Chautauqua,county,"Chautauqua, Kansas, US",,-96.2454192,37.14994405,20019
1129,3,US,Texas,Polk,county,"Polk, Texas, US",,-94.8276624,30.79472531,48373
1130,3,US,Arkansas,St. Francis,county,"St. Francis, Arkansas, US",,-90.74828138,35.02201976,5123
1131,3,US,Texas,Llano,county,"Llano, Texas, US",,-98.68475262,30.70645047,48299
1132,3,US,Louisiana,Ouachita,county,"Ouachita, Louisiana, US",,-92.15704172,32.47645559,22073
1133,3,US,North Dakota,Pembina,county,"Pembina, North Dakota, US",,-97.5523809,48.76623521,38067
1134,3,US,Virginia,Giles,county,"Giles, Virginia, US",,-80.70636931,37.31234791,51071
1135,3,US,Nebraska,Box Butte,county,"Box Butte, Nebraska, US",,-103.0878834,42.22079243,31013
1136,3,US,North Dakota,McIntosh,county,"McIntosh, North Dakota, US",,-99.44145858,46.11182017,38051
1137,3,US,California,Sierra,county,"Sierra, California, US",,-120.5200701,39.57713498,6091
1138,3,US,Maine,Aroostook,county,"Aroostook, Maine, US",,-68.59841248,46.65926321,23003
1139,3,US,North Carolina,Transylvania,county,"Transylvania, North Carolina, US",,-82.79638423,35.20383864,37175
1140,1,Finland,,,country,Finland,,26,64,
1141,3,US,Montana,Sweet Grass,county,"Sweet Grass, Montana, US",,-109.9425686,45.81367654,30097
1142,3,US,Arkansas,Poinsett,county,"Poinsett, Arkansas, US",,-90.66268713,35.57433534,5111
1143,3,US,Illinois,Mason,county,"Mason, Illinois, US",,-89.91824452,40.23917274,17125
1144,3,US,New York,Schuyler,county,"Schuyler, New York, US",,-76.8773299,42.39184015,36097
1145,3,US,Missouri,Wright,county,"Wright, Missouri, US",,-92.46914488,37.27029221,29229
1146,3,US,Indiana,Harrison,county,"Harrison, Indiana, US",,-86.10948271,38.19467379,18061
1147,3,US,Illinois,Hamilton,county,"Hamilton, Illinois, US",,-88.53883373,38.08163641,17065
1148,3,US,Kentucky,Scott,county,"Scott, Kentucky, US",,-84.5816631,38.29622293,21209
1149,3,US,Iowa,Adams,county,"Adams, Iowa, US",,-94.69932645,41.02903567,19003
1150,2,China,Qinghai,,province,"Qinghai, China",,95.9956,35.7452,
1151,3,US,Indiana,Delaware,county,"Delaware, Indiana, US",,-85.39732772,40.22787247,18035
1152,3,US,Texas,Moore,county,"Moore, Texas, US",,-101.8930281,35.83769242,48341
